fid,id,Trial,Row,Column,Combocode,MasonPlot#,Block,Entry,DAS,PLT COUNT,Yield,PeakStand,HACorrectedYield
998,114,2510,5,2,25100502,502,1,14,13,67,,0.672055932,
999,115,2510,5,3,25100503,503,1,15,13,69,,0.833592747,
1000,116,2510,6,1,25100601,601,1,16,13,72,,0.63742147,
1001,117,2510,6,2,25100602,602,1,17,13,75,,0.712815333,
1002,118,2510,6,3,25100603,603,1,18,13,75,,0.831635579,
1003,119,2510,7,1,25100701,701,1,19,13,70,,0.565954431,
1004,120,2510,7,2,25100702,702,1,20,13,70,,0.558902914,
1005,121,2510,7,3,25100703,703,1,21,13,92,,0.611280737,
1006,122,2510,8,1,25100801,801,1,22,13,70,,0.769738997,
1007,123,2510,8,2,25100802,802,1,23,13,78,,0.670252853,
1008,124,2510,8,3,25100803,803,1,24,13,71,,0.625903007,
1009,125,2510,9,1,25100901,901,1,25,13,61,,0.897596942,
1010,126,2510,9,2,25100902,902,1,26,13,62,,0.825357806,
1011,127,2510,9,3,25100903,903,1,27,13,73,,0.81905308,
1012,128,2510,10,1,25101001,1001,1,28,13,71,,0.817084494,
1013,129,2510,10,2,25101002,1002,1,29,13,65,,0.774023491,
1014,130,2510,10,3,25101003,1003,1,30,13,73,,0.79273055,
1015,131,2510,11,1,25101101,1101,1,31,13,62,,0.811885515,
1016,132,2510,11,2,25101102,1102,1,32,13,66,,0.776342383,
1017,133,2510,11,3,25101103,1103,1,33,13,59,,0.762900672,
1018,134,2510,12,1,25101201,1201,1,34,13,63,,0.619822768,
1019,135,2510,12,2,25101202,1202,1,35,13,49,,0.634318169,
1020,136,2510,12,3,25101203,1203,1,36,13,68,,0.78590121,
1021,137,2510,13,1,25101301,1301,1,37,13,63,,0.713997492,
1022,138,2510,13,2,25101302,1302,1,38,13,56,,0.579848427,
1023,139,2510,13,3,25101303,1303,1,39,13,68,,0.763965489,
1024,140,2510,14,1,25101401,1401,1,40,13,59,,0.780180771,
1025,141,2510,14,2,25101402,1402,1,41,13,70,,0.726035987,
1026,142,2510,14,3,25101403,1403,1,42,13,61,,0.753467293,
1027,143,2510,15,1,25101501,1501,1,43,13,40,,0.519322682,
1028,144,2510,15,2,25101502,1502,1,44,13,62,,0.530149726,
1029,145,2510,15,3,25101503,1503,1,45,13,65,,0.663962635,
1030,146,2510,16,1,25101601,1601,1,46,13,55,,0.544270264,
1031,147,2510,16,2,25101602,1602,1,47,13,65,,0.634651549,
1032,148,2510,16,3,25101603,1603,1,48,13,67,,0.715450258,
1033,149,2510,17,1,25101701,1701,1,49,13,40,,0.336882918,
1034,150,2510,17,2,25101702,1702,1,50,13,51,,0.485046295,
1035,151,2510,17,3,25101703,1703,1,51,13,71,,0.503017559,
1036,152,2510,18,1,25101801,1801,1,52,13,68,,0.574631349,
1037,153,2510,18,2,25101802,1802,1,53,13,66,,0.624020317,
1038,154,2510,18,3,25101803,1803,1,54,13,64,,0.600065545,
1039,155,2510,19,1,25101901,1901,1,55,13,68,,0.694589354,
1040,156,2510,19,2,25101902,1902,1,56,13,73,,0.762848872,
1041,157,2510,19,3,25101903,1903,1,57,13,70,,0.708101169,
1042,158,2510,20,1,25102001,2001,1,58,13,68,,0.799541247,
1043,159,2510,20,2,25102002,2002,1,59,13,83,,0.652310465,
1044,160,2510,20,3,25102003,2003,1,60,13,68,,0.684045226,
1045,161,2510,21,1,25102101,2101,1,61,13,66,,0.65597182,
1046,162,2510,21,2,25102102,2102,1,62,13,65,,0.640214097,
1047,163,2510,21,3,25102103,2103,1,63,13,69,,0.655279758,
1048,164,2510,22,1,25102201,2201,1,64,13,61,,0.782770206,
1049,165,2510,22,2,25102202,2202,1,65,13,64,,0.808383397,
1050,166,2510,22,3,25102203,2203,1,66,13,76,,0.669879584,
1051,167,2510,23,1,25102301,2301,1,67,13,80,,0.693898175,
1052,168,2510,23,2,25102302,2302,1,68,13,74,,0.706023702,
1053,169,2510,23,3,25102303,2303,1,69,13,87,,0.724410094,
1054,170,2510,24,1,25102401,2401,1,70,13,78,,0.803407602,
1055,171,2510,24,2,25102402,2402,1,71,13,67,,0.832363785,
1056,172,2510,24,3,25102403,2403,1,72,13,78,,0.857263767,
1057,101,2511,1,1,25110101,101,1,18,13,63,2325.154792,0.845613939,2402.264405
1058,102,2511,1,2,25110102,102,1,8,13,73,1528.225394,0.700509829,1569.679559
1059,103,2511,1,3,25110103,103,1,5,13,25,1036.705109,0.573335882,1677.198295
1060,104,2511,2,1,25110201,201,1,3,13,50,1502.332216,0.670521177,1584.465063
1061,105,2511,2,2,25110202,202,1,19,13,63,391.272537,0.59018047,406.737796
1062,106,2511,2,3,25110203,203,1,11,13,67,1872.940273,0.53010275,2002.521415
1063,107,2511,3,1,25110301,301,1,7,13,65,1576.87656,0.669293701,1658.430281
1064,108,2511,3,2,25110302,302,1,21,13,56,2503.90748,0.721663844,2617.0081
1065,109,2511,3,3,25110303,303,1,13,13,72,1678.749208,0.582115993,1753.802106
1066,110,2511,4,1,25110401,401,1,9,13,75,1812.396389,0.649312002,2037.400174
1067,111,2511,4,2,25110402,402,1,10,13,58,2736.035001,0.657156898,2922.065995
1068,112,2511,4,3,25110403,403,1,4,13,58,1956.52151,0.730891937,2098.951011
1069,113,2511,5,1,25110501,501,1,15,13,57,1521.875312,0.817436906,1635.965267
1070,114,2511,5,2,25110502,502,1,1,13,57,2069.825235,0.842540758,2161.254597
1071,115,2511,5,3,25110503,503,1,23,13,69,1874.512387,0.585613633,2014.685841
1072,116,2511,6,1,25110601,601,1,12,13,45,2020.321322,0.702905675,2529.285379
1073,117,2511,6,2,25110602,602,1,22,13,60,2953.311024,0.668013983,3102.67609
1074,118,2511,6,3,25110603,603,1,24,13,34,758.4702756,0.580243211,1010.158229
1075,119,2511,7,1,25110701,701,1,16,13,57,890.6964543,0.640116707,949.3955484
1076,120,2511,7,2,25110702,702,1,14,13,67,2239.810688,0.672100707,2373.253765
1077,121,2511,7,3,25110703,703,1,17,13,62,2687.342616,0.600928454,2910.514222
1078,122,2511,8,1,25110801,801,1,2,13,60,1628.155608,0.720506039,1701.92157
1079,123,2511,8,2,25110802,802,1,6,13,18,1375.165306,0.345548739,2404.39196
1080,124,2511,8,3,25110803,803,1,20,13,63,385.4772422,0.677223297,413.5373023
1081,125,2511,9,1,25110901,901,2,6,13,0,1785.13405,0.21769129,
1082,126,2511,9,2,25110902,902,2,1,13,47,1747.971721,0.832714465,1933.743939
1083,127,2511,9,3,25110903,903,2,21,13,57,3403.343504,0.905751584,3620.791621
1084,128,2511,10,1,25111001,1001,2,20,13,13,739.1886691,0.424081911,1756.926123
1085,129,2511,10,2,25111002,1002,2,19,13,63,870.0327444,0.734780828,941.5958851
1086,130,2511,10,3,25111003,1003,2,5,13,16,1973.810904,0.470750191,4042.002239
1087,131,2511,11,1,25111101,1101,2,16,13,63,1038.705543,0.677733788,1100.337946
1088,132,2511,11,2,25111102,1102,2,24,13,45,632.0931198,0.580756857,742.1946886
1089,133,2511,11,3,25111103,1103,2,23,13,72,1784.273694,0.536923749,1922.897873
1090,134,2511,12,1,25111201,1201,2,14,13,46,2524.557327,0.696867062,2924.352634
1091,135,2511,12,2,25111202,1202,2,9,13,69,2036.822547,0.63287372,2159.098803
1092,136,2511,12,3,25111203,1203,2,15,13,51,1136.439178,0.704100551,1277.335845
1093,137,2511,13,1,25111301,1301,2,3,13,75,2910.348929,0.723717984,3083.453514
1094,138,2511,13,2,25111302,1302,2,18,13,67,2533.742318,0.665437864,2610.884354
1095,139,2511,13,3,25111303,1303,2,7,13,62,2183.377569,0.746340267,2304.914383
1096,140,2511,14,1,25111401,1401,2,22,13,52,3052.900903,0.848350808,3226.502187
1097,141,2511,14,2,25111402,1402,2,8,13,66,2304.138756,0.701845743,2418.210704
1098,142,2511,14,3,25111403,1403,2,10,13,75,2889.22004,0.718940325,2978.418968
1099,143,2511,15,1,25111501,1501,2,2,13,59,1543.651239,0.604714044,1648.831205
1100,144,2511,15,2,25111502,1502,2,17,13,60,2813.400014,0.572076007,3052.235812
1101,145,2511,15,3,25111503,1503,2,13,13,58,2189.591103,0.616993964,2302.840026
1102,146,2511,16,1,25111601,1601,2,4,13,59,1926.893557,0.627545041,2006.015351
1103,147,2511,16,2,25111602,1602,2,12,13,58,2832.285865,0.645637034,2935.932834
1104,148,2511,16,3,25111603,1603,2,11,13,70,2548.018149,0.427572837,2627.121488
1105,149,2511,17,1,25111701,1701,3,18,13,54,2640.841655,0.609939924,2805.002774
1106,150,2511,17,2,25111702,1702,3,20,13,68,420.7584886,0.564074599,432.8779995
1107,151,2511,17,3,25111703,1703,3,22,13,62,2797.915498,0.374040589,2947.81822
1108,152,2511,18,1,25111801,1801,3,21,13,59,2556.080205,0.629093491,2730.034972
1109,153,2511,18,2,25111802,1802,3,17,13,63,2852.4227,0.600600847,2984.904995
1110,154,2511,18,3,25111803,1803,3,3,13,55,1802.101858,0.598767788,1901.206025
1111,155,2511,19,1,25111901,1901,3,10,13,70,2732.800917,0.754915884,2843.941802
1112,156,2511,19,2,25111902,1902,3,15,13,56,1828.240157,0.807595697,1913.372723
1113,157,2511,19,3,25111903,1903,3,11,13,59,2456.400591,0.57709215,2697.909766
1114,158,2511,20,1,25112001,2001,3,9,13,69,1747.140004,0.722507371,1812.20855
1115,159,2511,20,2,25112002,2002,3,23,13,78,2558.058095,0.66299776,2637.223838
1116,160,2511,20,3,25112003,2003,3,6,13,12,1659.803481,0.367256637,4546.187647
1117,161,2511,21,1,25112101,2101,3,13,13,65,2113.423877,0.669906358,2179.859506
1118,162,2511,21,2,25112102,2102,3,14,13,71,2970.649414,0.725319428,3100.756624
1119,163,2511,21,3,25112103,2103,3,24,13,41,1322.875456,0.541913148,1504.080006
1120,164,2511,22,1,25112201,2201,3,12,13,63,2257.00192,0.775793326,2361.383148
1121,165,2511,22,2,25112202,2202,3,16,13,50,1053.210572,0.563011903,1446.526599
1122,166,2511,22,3,25112203,2203,3,8,13,71,2249.325043,0.768991741,2311.860139
1123,167,2511,23,1,25112301,2301,3,7,13,65,2025.135827,0.890951783,2133.271128
1124,168,2511,23,2,25112302,2302,3,4,13,61,1907.062824,0.85830899,2015.623229
1125,169,2511,23,3,25112303,2303,3,19,13,57,514.2705109,0.62737601,553.0829992
1126,170,2511,24,1,25112401,2401,3,5,13,57,1571.877763,0.895063077,1658.650011
1127,171,2511,24,2,25112402,2402,3,2,13,55,1738.380161,0.81105802,1878.081816
1128,172,2511,24,3,25112403,2403,3,1,13,55,1477.371183,0.81694832,1569.571
1129,101,2512,1,1,25120101,101,1,22,13,25,1008.883234,0.490400109,1523.711394
1130,102,2512,1,2,25120102,102,1,18,13,48,3065.907768,0.911481947,3274.511495
1131,103,2512,1,3,25120103,103,1,7,13,53,2324.833157,0.811167235,2462.116029
1132,105,2512,2,1,25120201,201,1,14,13,64,2062.873656,0.608268254,2170.527649
1133,106,2512,2,2,25120202,202,1,29,13,44,2084.190513,0.557163926,2330.473817
1134,107,2512,2,3,25120203,203,1,12,13,54,1965.537738,0.679106719,2073.071771
1135,109,2512,3,1,25120301,301,1,5,13,61,2725.236989,0.656089569,2829.04228
1136,110,2512,3,2,25120302,302,1,8,13,50,1732.687536,0.666220535,1836.591213
1137,111,2512,3,3,25120303,303,1,13,13,67,2588.008978,0.620177474,2669.755553
1138,113,2512,4,1,25120401,401,1,30,13,57,2317.118542,0.713322045,2423.110585
1139,114,2512,4,2,25120402,402,1,6,13,53,2199.739845,0.716380817,2350.132933
1140,115,2512,4,3,25120403,403,1,26,13,54,1787.181222,0.671645859,1896.300689
1141,117,2512,5,1,25120501,501,1,21,13,31,1312.796236,0.526459282,1758.99819
1142,118,2512,5,2,25120502,502,1,20,13,43,2996.704436,0.850890127,3357.888114
1143,119,2512,5,3,25120503,503,1,11,13,36,1623.835054,0.452670723,2054.159393
1144,121,2512,6,1,25120601,601,1,3,13,51,2813.06088,0.702351367,2998.550634
1145,122,2512,6,2,25120602,602,1,15,13,55,3501.200499,0.837396598,3704.139292
1146,123,2512,6,3,25120603,603,1,2,13,56,2678.250144,0.736242729,2812.608633
1147,125,2512,7,1,25120701,701,1,9,13,45,2151.3768,0.592292808,2351.526803
1148,126,2512,7,2,25120702,702,1,1,13,61,1669.077156,0.774653649,1775.625702
1149,127,2512,7,3,25120703,703,1,10,13,52,3074.200211,0.75105151,3236.928733
1150,129,2512,8,1,25120801,801,1,32,13,46,2240.075955,0.767664082,2469.313756
1151,130,2512,8,2,25120802,802,1,25,13,51,1934.842904,0.670274544,2041.257217
1152,131,2512,8,3,25120803,803,1,24,13,49,2944.788938,0.8127167,3162.25329
1153,133,2512,9,1,25120901,901,2,25,13,53,2139.394445,0.797852042,2284.508006
1154,134,2512,9,2,25120902,902,2,11,13,53,2209.168283,0.85372246,2341.157649
1155,135,2512,9,3,25120903,903,2,7,13,57,2861.898742,0.873876581,3021.446912
1156,137,2512,10,1,25121001,1001,2,32,13,55,1992.238069,0.744142865,2076.646917
1157,138,2512,10,2,25121002,1002,2,16,13,58,3446.033176,0.858761845,3596.47633
1158,139,2512,10,3,25121003,1003,2,22,13,48,3524.013347,0.896250376,3735.629814
1159,141,2512,11,1,25121101,1101,2,9,13,49,2514.234492,0.663826999,2686.969655
1160,142,2512,11,2,25121102,1102,2,3,13,45,2132.6733,0.708113718,2318.029465
1161,143,2512,11,3,25121103,1103,2,12,13,50,2562.936288,0.808156687,2706.327342
1162,145,2512,12,1,25121201,1201,2,27,13,54,2556.080205,0.65962967,2673.060716
1163,146,2512,12,2,25121202,1202,2,21,13,32,1336.974457,0.535327052,1634.602919
1164,147,2512,12,3,25121203,1203,2,17,13,45,1861.10121,0.780872795,1980.635382
1165,149,2512,13,1,25121301,1301,2,5,13,57,3046.986533,0.729854455,3159.569146
1166,150,2512,13,2,25121302,1302,2,4,13,49,2210.07778,0.663517462,2373.043985
1167,151,2512,13,3,25121303,1303,2,23,13,61,3126.543019,0.773399956,3251.834698
1168,153,2512,14,1,25121401,1401,2,20,13,59,3344.770549,0.894314272,3515.866751
1169,154,2512,14,2,25121402,1402,2,30,13,56,2737.811408,0.845005051,2871.475513
1170,155,2512,14,3,25121403,1403,2,31,13,47,2284.978875,0.853124317,2524.616603
1171,157,2512,15,1,25121501,1501,2,19,13,67,2479.432687,0.604626393,2552.431071
1172,158,2512,15,2,25121502,1502,2,13,13,56,2392.455109,0.563331058,2492.347048
1173,159,2512,15,3,25121503,1503,2,28,13,13,,0.332713807,
1174,161,2512,16,1,25121601,1601,2,18,13,57,2922.590023,0.616714461,3148.044672
1175,162,2512,16,2,25121602,1602,2,10,13,62,2538.309079,0.578149746,2639.88186
1176,163,2512,16,3,25121603,1603,2,8,13,55,1824.204436,0.480452113,1907.295069
1177,165,2512,17,1,25121701,1701,3,2,13,56,2376.891876,0.439788146,2490.234994
1178,166,2512,17,2,25121702,1702,3,25,13,57,1124.968624,0.250929159,1188.046727
1179,167,2512,17,3,25121703,1703,3,28,13,60,2137.027511,0.595117155,2253.952694
1180,169,2512,18,1,25121801,1801,3,17,13,65,3073.247311,0.605383859,3173.731652
1181,170,2512,18,2,25121802,1802,3,20,13,56,2745.737253,0.759169739,2917.156414
1182,171,2512,18,3,25121803,1803,3,16,13,50,2696.617486,0.748757442,2864.640471
1183,173,2512,19,1,25121901,1901,3,31,13,55,2413.287666,0.74647772,2553.961533
1184,174,2512,19,2,25121902,1902,3,19,13,53,1910.834646,0.595637217,2033.588241
1185,175,2512,19,3,25121903,1903,3,32,13,58,2034.499016,0.602735612,2125.052019
1186,177,2512,20,1,25122001,2001,3,29,13,51,3148.560928,0.693843003,3327.993414
1187,178,2512,20,2,25122002,2002,3,4,13,61,2069.816785,0.671263175,2161.986405
1188,179,2512,20,3,25122003,2003,3,21,13,54,2434.709286,0.764807078,2545.561385
1189,181,2512,21,1,25122101,2101,3,23,13,54,2032.001152,0.780650975,2131.532496
1190,182,2512,21,2,25122102,2102,3,9,13,45,2281.012579,0.697900456,2575.998625
1191,183,2512,21,3,25122103,2103,3,7,13,57,1650.238813,0.734150603,1709.281625
1192,185,2512,22,1,25122201,2201,3,30,13,51,2435.762987,0.835303754,2578.092329
1193,186,2512,22,2,25122202,2202,3,1,13,58,1732.79878,0.854049478,1835.444491
1194,187,2512,22,3,25122203,2203,3,15,13,48,2675.029528,0.7446332,2803.966932
1195,189,2512,23,1,25122301,2301,3,13,13,54,2447.037402,0.75851241,2550.128287
1196,190,2512,23,2,25122302,2302,3,14,13,48,2817.71207,0.732568619,3025.453123
1197,191,2512,23,3,25122303,2303,3,3,13,49,2406.284329,0.790998716,2555.48346
1198,193,2512,24,1,25122401,2401,3,11,13,50,2201.524102,0.860216815,2408.082956
1199,194,2512,24,2,25122402,2402,3,27,13,53,2914.114053,0.807933821,3106.806617
1200,195,2512,24,3,25122403,2403,3,10,13,47,2174.431727,0.886740407,2352.379147
1225,101,2513,1,1,25130101,101,1,18,13,58,1871.132375,0.79761775,1980.245669
1226,102,2513,1,2,25130102,102,1,3,13,52,2233.685808,0.949341854,2375.94086
1227,103,2513,1,3,25130103,103,1,21,13,48,2397.254564,0.945316552,2554.879837
1228,104,2513,2,1,25130201,201,1,8,13,49,2164.955992,0.930555176,2319.828247
1229,105,2513,2,2,25130202,202,1,14,13,56,2926.68696,0.895405376,3107.120116
1230,106,2513,2,3,25130203,203,1,16,13,17,1146.627137,0.550525397,2183.5987
1231,107,2513,3,1,25130301,301,1,19,13,58,1846.318706,0.736990116,1933.651258
1232,108,2513,3,2,25130302,302,1,13,13,55,1527.970809,0.801592279,1610.026054
1233,109,2513,3,3,25130303,303,1,15,13,25,1847.350682,0.55367852,2818.626501
1234,110,2513,4,1,25130401,401,1,5,13,54,1924.213151,0.835954321,2021.024273
1235,111,2513,4,2,25130402,402,1,6,13,46,1778.803246,0.835485897,1922.504926
1236,112,2513,4,3,25130403,403,1,22,13,30,768.0188976,0.545533929,1020.719849
1237,113,2513,5,1,25130501,501,1,17,13,45,2079.395045,0.88921044,2298.3096
1238,114,2513,5,2,25130502,502,1,9,13,58,3367.372383,0.844229614,3567.044152
1239,115,2513,5,3,25130503,503,1,1,13,45,2807.637939,0.822592977,3103.500332
1240,116,2513,6,1,25130601,601,1,24,13,48,2536.472921,0.836250444,2689.42015
1241,117,2513,6,2,25130602,602,1,12,13,52,2937.539394,0.868914676,3131.552615
1242,118,2513,6,3,25130603,603,1,2,13,43,2906.051949,0.859300738,3197.92209
1243,119,2513,7,1,25130701,701,1,11,13,59,3571.000192,0.763600612,3794.905349
1244,120,2513,7,2,25130702,702,1,10,13,66,3554.448627,0.807966365,3717.32331
1245,121,2513,7,3,25130703,703,1,20,13,54,2880.752161,0.772912173,3099.567064
1246,122,2513,8,1,25130801,801,1,4,13,51,2268.464015,0.792830426,2418.983648
1247,123,2513,8,2,25130802,802,1,7,13,45,2028.805694,0.736541666,2276.938682
1248,124,2513,8,3,25130803,803,1,23,13,49,2478.213415,0.852843997,2677.954389
1249,125,2513,9,1,25130901,901,2,14,13,51,2495.35289,0.823054692,2615.686683
1250,126,2513,9,2,25130902,902,2,9,13,60,2474.20446,0.804379881,2575.94069
1251,127,2513,9,3,25130903,903,2,11,13,56,3623.499424,0.791258293,3821.612202
1252,128,2513,10,1,25131001,1001,2,6,13,50,2088.846841,0.811832061,2258.081546
1253,129,2513,10,2,25131002,1002,2,15,13,30,1954.65688,0.572076255,2690.166032
1254,130,2513,10,3,25131003,1003,2,24,13,47,2391.45314,0.816135904,2723.564935
1255,131,2513,11,1,25131101,1101,2,23,13,55,2059.964471,0.866246212,2144.635003
1256,132,2513,11,2,25131102,1102,2,1,13,48,2715.854667,0.869220896,2960.087366
1257,133,2513,11,3,25131103,1103,2,5,13,48,2830.04782,0.842974981,3009.366829
1258,134,2513,12,1,25131201,1201,2,17,13,49,2034.11535,0.803840166,2175.89664
1259,135,2513,12,2,25131202,1202,2,4,13,46,1500.848137,0.728000218,1651.315214
1260,136,2513,12,3,25131203,1203,2,20,13,45,2887.32922,0.817109467,3150.86829
1261,137,2513,13,1,25131301,1301,2,8,13,52,2264.18043,0.859795222,2390.360366
1262,138,2513,13,2,25131302,1302,2,18,13,55,2086.612133,0.60698809,2228.804506
1263,139,2513,13,3,25131303,1303,2,10,13,61,3838.020693,0.758006826,4025.801412
1264,140,2513,14,1,25131401,1401,2,19,13,54,2060.499808,0.786322919,2167.531062
1265,141,2513,14,2,25131402,1402,2,21,13,59,2076.881458,0.803216574,2170.118217
1266,142,2513,14,3,25131403,1403,2,12,13,60,3209.91473,0.808916327,3380.605709
1267,143,2513,15,1,25131501,1501,2,13,13,51,1111.01522,0.654678027,1170.628381
1268,144,2513,15,2,25131502,1502,2,16,13,18,965.1261091,0.24717383,1813.437516
1269,145,2513,15,3,25131503,1503,2,3,13,52,2187.934079,0.619400131,2308.934165
1270,146,2513,16,1,25131601,1601,2,7,13,44,2029.174117,0.610571148,2255.752549
1271,147,2513,16,2,25131602,1602,2,22,13,31,1200.061417,0.334962858,1620.620501
1272,148,2513,16,3,25131603,1603,2,2,13,63,2468.79662,0.624143298,2580.49517
1273,149,2513,17,1,25131701,1701,3,13,13,55,1384.742798,0.461630892,1461.627073
1274,150,2513,17,2,25131702,1702,3,17,13,56,2018.019493,0.509653459,2120.282819
1275,151,2513,17,3,25131703,1703,3,21,13,56,1949.164586,0.607117496,2070.888295
1276,152,2513,18,1,25131801,1801,3,14,13,59,2225.496927,0.51633255,2332.600721
1277,153,2513,18,2,25131802,1802,3,10,13,70,2996.66497,0.603932277,3158.802475
1278,154,2513,18,3,25131803,1803,3,22,13,19,1380.810039,0.30117949,2376.216304
1279,155,2513,19,1,25131901,1901,3,8,13,50,2043.95242,0.708753243,2156.948347
1280,156,2513,19,2,25131902,1902,3,2,13,56,2354.856347,0.540803233,2495.839285
1281,157,2513,19,3,25131903,1903,3,6,13,49,2241.539274,0.707577579,2375.786521
1282,158,2513,20,1,25132001,2001,3,3,13,57,1792.477674,0.725800726,1872.081931
1283,159,2513,20,2,25132002,2002,3,5,13,49,1888.568562,0.743392311,2018.552056
1284,160,2513,20,3,25132003,2003,3,7,13,42,2528.789394,0.726013929,2784.210876
1285,161,2513,21,1,25132101,2101,3,24,13,58,1646.310279,0.795685418,1713.977137
1286,162,2513,21,2,25132102,2102,3,20,13,47,2632.126848,0.671537623,2789.982245
1287,163,2513,21,3,25132103,2103,3,9,13,64,2678.289586,0.684615805,2792.075293
1288,164,2513,22,1,25132201,2201,3,15,13,27,1632.785613,0.442209137,2199.053653
1289,165,2513,22,2,25132202,2202,3,12,13,50,2460.056727,0.696598231,2642.700586
1290,166,2513,22,3,25132203,2203,3,11,13,56,2915.588391,0.810553917,3054.730843
1291,167,2513,23,1,25132301,2301,3,1,13,47,1848.431198,0.73250703,1946.421006
1292,168,2513,23,2,25132302,2302,3,4,13,48,1439.162882,0.705350086,1552.337983
1293,169,2513,23,3,25132303,2303,3,19,13,55,1807.384819,0.731524202,1905.063464
1294,170,2513,24,1,25132401,2401,3,23,13,47,1986.366262,0.913716814,2163.060057
1295,171,2513,24,2,25132402,2402,3,18,13,50,1795.369911,0.902230595,1922.694399
1296,172,2513,24,3,25132403,2403,3,16,13,15,1084.497753,0.453301655,2403.108611
1297,1001,2514,1,1,25140101,101,1,9,13,54,1621.249669,0.757449133,1709.94609
1298,1002,2514,1,2,25140102,102,1,36,13,56,1759.340119,0.771096182,1858.059589
1299,1003,2514,1,3,25140103,103,1,49,13,55,1638.613165,0.567802817,1813.877756
1300,1004,2514,1,4,25140104,104,1,17,13,64,2024.892092,0.785846893,2099.358039
1301,1005,2514,1,5,25140105,105,1,3,13,55,1809.464663,0.762393816,1935.82373
1302,1006,2514,2,1,25140201,201,1,20,13,51,1753.231299,0.74071647,1881.418656
1303,1007,2514,2,2,25140202,202,1,40,13,58,3357.709276,0.586471504,3485.527626
1304,1008,2514,2,3,25140203,203,1,58,13,49,2095.432207,0.625774913,2294.64863
1305,1009,2514,2,4,25140204,204,1,29,13,50,2251.652679,0.714625024,2362.945369
1306,1010,2514,2,5,25140205,205,1,37,13,56,1738.44541,0.888209106,1813.031413
1307,1011,2514,3,1,25140301,301,1,30,13,61,2304.768249,0.423446544,2389.571874
1308,1012,2514,3,2,25140302,302,1,55,13,51,2555.710519,0.572076131,2706.00001
1309,1013,2514,3,3,25140303,303,1,38,13,57,2640.787282,0.623184449,2782.538779
1310,1014,2514,3,4,25140304,304,1,13,13,55,2081.376969,0.647047577,2216.776375
1311,1015,2514,3,5,25140305,305,1,8,13,50,1924.650374,0.581699525,2085.636615
1312,1016,2514,4,1,25140401,401,1,31,13,47,2491.167035,0.580325452,2670.157313
1313,1017,2514,4,2,25140402,402,1,46,13,57,1766.709502,0.605778421,1871.494357
1314,1018,2514,4,3,25140403,403,1,52,13,54,2373.470532,0.537200918,2499.493097
1315,1019,2514,4,4,25140404,404,1,26,13,59,2313.077108,0.634427393,2433.730077
1316,1020,2514,4,5,25140405,405,1,59,13,50,2466.371135,0.699369249,2669.367848
1317,1021,2514,5,1,25140501,501,1,21,13,52,2976.28721,0.721095307,3201.600823
1318,1022,2514,5,2,25140502,502,1,41,13,55,2080.610668,0.574877776,2173.798951
1319,1023,2514,5,3,25140503,503,1,53,13,61,2208.070002,0.640377946,2318.716519
1320,1024,2514,5,4,25140504,504,1,60,13,52,2245.124592,0.708682708,2380.863999
1321,1025,2514,5,5,25140505,505,1,25,13,55,2265.042251,0.821746491,2373.719285
1322,1026,2514,6,1,25140601,601,1,18,13,59,,0.681643132,
1323,1027,2514,6,2,25140602,602,1,35,13,58,3049.138948,0.753721762,3229.867909
1324,1028,2514,6,3,25140603,603,1,14,13,61,3280.807327,0.647225863,3416.430884
1325,1029,2514,6,4,25140604,604,1,19,13,58,2309.082293,0.635047837,2444.530632
1326,1030,2514,6,5,25140605,605,1,23,13,54,2228.803054,0.815657255,2315.62364
1327,2001,2514,7,1,25140701,701,1,50,13,51,2986.904167,0.440654359,3270.661554
1328,2002,2514,7,2,25140702,702,1,12,13,65,1654.006482,0.508630107,1714.476611
1329,2003,2514,7,3,25140703,703,1,51,13,51,1833.56076,0.461414528,2018.789731
1330,2004,2514,7,4,25140704,704,1,45,13,65,2594.309511,0.675525087,2691.497997
1331,2005,2514,7,5,25140705,705,1,22,13,51,1794.781784,0.70569603,1914.352491
1332,2006,2514,8,1,25140801,801,1,2,13,65,2808.961158,0.727655157,2957.930614
1333,2007,2514,8,2,25140802,802,1,6,13,52,2637.306799,0.807942317,2809.634605
1334,2008,2514,8,3,25140803,803,1,48,13,55,2512.214615,0.730810191,2643.612238
1335,2009,2514,8,4,25140804,804,1,43,13,63,2554.806246,0.697499181,2653.272636
1336,2010,2514,8,5,25140805,805,1,56,13,63,2792.560952,0.681011414,3008.689518
1337,2011,2514,9,1,25140901,901,1,54,13,52,3453.519493,0.822923779,3702.402344
1338,2012,2514,9,2,25140902,902,1,10,13,62,2477.111869,0.724309272,2578.096681
1339,2013,2514,9,3,25140903,903,1,1,13,56,1784.50653,0.569403861,1881.671761
1340,2014,2514,9,4,25140904,904,1,27,13,60,3221.03961,0.809768216,3388.276515
1341,2015,2514,9,5,25140905,905,1,44,13,54,2522.589207,0.944943605,2669.534261
1342,2016,2514,10,1,25141001,1001,1,57,13,49,4415.874472,0.754456851,4864.430992
1343,2017,2514,10,2,25141002,1002,1,33,13,47,2152.084598,0.708682708,2304.373951
1344,2018,2514,10,3,25141003,1003,1,34,13,58,2289.016132,0.683471706,2419.355964
1345,2019,2514,10,4,25141004,1004,1,32,13,51,2345.43576,0.74991806,2505.509604
1346,2020,2514,10,5,25141005,1005,1,42,13,50,2531.940369,0.738779076,2690.907044
