fid,Date,Time,Version,Id,Name,UniqueID,Plot Numbe,qGISPlotID,BLOC,SPACING,DENSITY,VARIETY,Yield,618ExG_mean,618ExG_variance,618ExR_mean,618ExR_variance,618gNDVI_mean,618gNDVI_variance,618NVI_mean,618NVI_variance,618HA_mean,618HA_variance,PLTCOUNT
"1418",2024/06/05,03:09:09pm,4.71,"905",U19,500935e577374ade,"11017",,,,,,,2637.07718254662,1231827.41678678,16591.3736420909,14984753.7900779,0.352786928795205,0.00289873380546159,0.222100270297696,0.00404108436985009,0.997710526315789,0.00228423199446096,76
"1419",2024/06/05,03:09:27pm,4.71,"905",U21,500935f728c49910,"12017",,,,,,,2570.68352764987,1851859.25381405,16110.9008880852,20210176.5016746,0.373896624316092,0.0038317033234626,0.241681308073451,0.00606363984563522,1,0,89
"1420",2024/06/05,03:09:45pm,4.71,"905",U23,500936095f79a35e,"13017",,,,,,,2726.94314706603,2008137.12373515,16036.8430814013,22206085.8004888,0.371059529510653,0.0038589345119524,0.246708081275107,0.00676638447640433,1,0,83
"1421",2024/06/05,03:10:03pm,4.71,"905",U25,5009361b2f77fd8b,"14017",,,,,,,2586.44341649463,1510051.72830572,16104.341823992,18633565.7501777,0.378289225221268,0.00292986707008429,0.253599892516111,0.00376697264794333,0.999842103185568,0.000157871883028048,99
"1422",2024/06/05,03:10:21pm,4.71,"905",U27,5009362d1625af71,"15017",,,,,,,2576.29186261337,2473950.49190719,16206.1396166011,22800220.8852954,0.396914890665055,0.00356044494568032,0.265553064340672,0.00587868976149701,0.926711490638281,0.0679173037571451,72
"1423",2024/06/05,03:11:47pm,4.71,"905",D27,500936836f0ba90f,"15018",,,,,,,2361.33531614122,1734062.33837664,16886.8639514002,17618114.0068821,0.382281488589279,0.00230951206252698,0.249414598632188,0.00219637849982398,0.957592105263158,0.0406094652008225,69
"1424",2024/06/05,03:12:05pm,4.71,"905",D25,500936952e76ac88,"14018",,,,,,,2502.29345239762,1393939.91868649,16367.7144487275,18058999.030171,0.375974340719433,0.00320104946460324,0.252359090669003,0.00325114737431892,0.998710526315789,0.00128781094182565,106
"1425",2024/06/05,03:12:23pm,4.71,"905",D23,500936a73d598542,"13018",,,,,,,2566.87195313976,1304136.31556568,16333.8113869965,17290803.0169692,0.35557423556831,0.00256665651854049,0.231261083061393,0.0027242648934654,0.965407894736842,0.0333954915166627,70
"1426",2024/06/05,03:12:41pm,4.71,"905",D21,500936b940ae5802,"12018",,,,,,,2605.55666207109,1781507.91915507,16403.6485996177,17685733.8629968,0.360280842008623,0.00275451725031894,0.228617223021475,0.00338151388914391,0.992697464507046,0.00724920846832189,70
"1427",2024/06/05,03:12:59pm,4.71,"905",D19,500936cb70341ce0,"11018",,,,,,,2525.23493803055,1040413.39480516,17046.9825913535,14118321.3361284,0.348290056757734,0.00209577787038501,0.211254258240342,0.00166798947836766,0.752924303627584,0.186029296634685,34
"1428",2024/06/05,03:13:17pm,4.71,"905",D17,500936dd1aec0051,"10018",,,,,,,2645.73682553013,1881206.86025839,17056.3931931338,19917862.3347208,0.368661613532536,0.00303180960353025,0.232495745784242,0.0034250466618366,0.914353009289718,0.0783115836924924,76
"1429",2024/06/05,03:13:35pm,4.71,"905",D15,500936ef11572f70,"9018",,,,,,,2578.06014863957,1915848.13502146,16458.5223550494,16928085.0782637,0.362680292831825,0.00252499702713488,0.237427026893581,0.0031156437273741,0.99775,0.00224493750000032,71
"1430",2024/06/05,03:15:21pm,4.71,"905",D13,500937591ab33bac,"8018",,,,,,,2629.92831049589,1313371.71806807,16988.0726871603,15236473.6743879,0.303041355305191,0.00283980674990341,0.212459297506692,0.00208211255772152,0.938182583752204,0.0579960232962711,39
"1431",2024/06/05,03:15:39pm,4.71,"905",D11,5009376b6a674086,"7018",,,,,,,2597.24464288214,1749070.86707468,16633.8238138965,17765133.8523291,0.34514990774987,0.00272323525720096,0.225394413757573,0.00364056425851519,0.993407981473928,0.00654856381782356,82
"1432",2024/06/05,03:15:57pm,4.71,"905",D9,5009377d611d298e,"6018",,,,,,,2562.88060913137,1364508.51810577,17194.9485877179,16211351.2409114,0.350601388198686,0.00251580597392515,0.211585261200529,0.00281518664117727,0.955631578947368,0.042399864265953,60
"1433",2024/06/05,03:16:15pm,4.71,"905",D7,5009378f76cf2b4e,"5018",,,,,,,2761.23569754015,1541325.65051057,16810.9830296603,13504376.9917405,0.355199298541703,0.00246518892464704,0.221113329113753,0.00346825675363758,0.858864706965973,0.121216122094226,77
"1434",2024/06/05,03:16:33pm,4.71,"905",D5,500937a1195881eb,"4018",,,,,,,2590.31726092585,2108601.73895502,16394.1476392466,15866597.3144259,0.360009562524373,0.00248366472719623,0.234321197979172,0.00366058462757416,0.98714456769168,0.0126901701684832,75
"1435",2024/06/05,03:16:51pm,4.71,"905",D3,500937b34cbdae4d,"3018",,,,,,,2488.26840875054,1656815.02958454,16671.8344142356,15721906.9434069,0.360219276539704,0.00238257515262361,0.234366335703149,0.00302243515029792,0.957699038195861,0.0405115904345285,75
"1436",2024/06/05,03:17:16pm,4.71,"905",D1,500937cc042ab821,"2018",,,,,,,2650.27062207386,1669575.74696469,16945.2669891338,15058858.2827274,0.347222952169097,0.00206613748389748,0.219633775978321,0.00253105225926571,0.889630126712194,0.0981883643583109,77
"1437",2024/06/05,03:17:34pm,4.71,"905",D-1,500937de5595d4cc,"1018",,,,,,,2210.79268693796,1127729.39570005,16736.0157867134,14639748.4648707,0.369423099124384,0.00268767041084526,0.227441258677459,0.00295402422212775,0.917368421052632,0.0758036011082864,81
"1438",2024/06/05,03:50:12pm,4.71,"905",D27,50093f845c296254,"15022",,,,,,,2280.94889989923,1538268.60587327,15852.4940298028,18220247.6732664,0.380580519081977,0.00244710714630795,0.251303224529335,0.00353712603805258,0.999986842105263,1.31577216066313e-05,86
"1439",2024/06/05,03:50:30pm,4.71,"905",D25,50093f96673ce4ec,"14022",,,,,,,2217.30713190989,1262454.18200969,15919.9715395783,18251735.6512537,0.382349030805389,0.00277462484202155,0.258007664129115,0.0031420747607191,0.998526296398637,0.00147153179906095,102
"1440",2024/06/05,03:50:48pm,4.71,"905",D23,50093fa83307cdaf,"13022",,,,,,,2196.50355860679,1212469.66347858,15548.4450436599,18627760.633372,0.372903731641274,0.00331121312886272,0.252933862946476,0.00474477106848141,0.997881578947368,0.00211393334487767,86
"1441",2024/06/05,03:51:06pm,4.71,"905",D21,50093fba776d2240,"12022",,,,,,,2456.94512562111,2528916.74432586,15610.3723733841,21780450.5851578,0.380704769498054,0.00397133783868295,0.25841391203718,0.00699652494167722,0.999736842105263,0.000263088642659556,98
"1442",2024/06/05,03:51:24pm,4.71,"905",D19,50093fcc1c7bfae7,"11022",,,,,,,2705.6201713134,2351305.4357044,16209.0419271343,17997347.8081725,0.349830058163209,0.00312261620281038,0.238004711910149,0.0057001295453646,0.997013118593666,0.0029779599457972,77
"1443",2024/06/05,03:51:42pm,4.71,"905",D17,50093fde23506299,"10022",,,,,,,2929.73566934699,4167323.71894333,16174.4136065406,18876582.8711177,0.321918108758736,0.00366274861192074,0.23826883088295,0.00632457310593931,0.979841840024211,0.0197518085621857,85
"1444",2024/06/05,03:52:00pm,4.71,"905",D15,50093ff02e4f8a47,"9022",,,,,,,2339.9596131371,1386157.79961181,15834.4342534566,20520651.2673363,0.358355431595149,0.0040995572110878,0.233185926629538,0.00648601328473276,0.999973684903029,2.63144044867976e-05,136
"1445",2024/06/05,03:52:18pm,4.71,"905",D13,500930025d30d78c,"8022",,,,,,,2379.56336865089,2119291.47093443,16018.9931051679,23982190.8740654,0.370342912890994,0.0037164763056646,0.247608102259119,0.0062847661390561,0.999157894736842,0.000841396121883891,100
"1446",2024/06/05,03:52:36pm,4.71,"905",D11,500930143843b2a8,"7022",,,,,,,2507.83109975856,2127857.74136667,16288.7096526528,19766529.9629395,0.368392262587765,0.00328872351059808,0.247185329508878,0.00540546927770688,0.998763141620284,0.0012353285610605,84
"1447",2024/06/05,03:52:54pm,4.71,"905",D9,5009302616bab8f5,"6022",,,,,,,2559.61403557882,2808462.53951382,16633.8877984659,18126111.415396,0.371953958862968,0.0029985885639442,0.250409997131553,0.0050683436899707,0.993947368421053,0.00601599722992803,87
"1448",2024/06/05,03:53:12pm,4.71,"905",D7,500930383a7fedec,"5022",,,,,,,2431.01373036145,2612663.06779847,15407.6816448105,17017630.5621067,0.365977307296425,0.00389131575307285,0.252372389153427,0.00764596031233981,0.999960527354543,3.94710873668783e-05,72
"1449",2024/06/05,03:53:30pm,4.71,"905",D5,5009304a6e648809,"4022",,,,,,,2177.99156717567,870007.062625708,16133.101338744,12909810.3347769,0.355719996568692,0.00256237202853813,0.229197882506674,0.00333596963593776,0.926210526315789,0.0683445872576357,54
"1450",2024/06/05,03:53:48pm,4.71,"905",D3,5009305c5217ad14,"3022",,,,,,,2323.28740884852,2125228.11006346,15535.5978739855,21778547.8484049,0.379867435213237,0.00405931172181298,0.251498552576884,0.00687964516647017,0.99746052631579,0.00253302475762293,76
"1451",2024/06/05,03:54:06pm,4.71,"905",D1,5009306e4cda573e,"2022",,,,,,,2472.15198785105,1329585.02207344,16506.371046312,14655067.6740474,0.369642341046984,0.00251220174375558,0.237662007633601,0.00357349988115877,0.999868422783911,0.000131559903525493,101
"1452",2024/06/05,03:54:24pm,4.71,"905",D-1,5009308001edfbba,"1022",,,,,,,2344.68392433499,1326610.2037849,16261.4569981773,16466917.9745358,0.369667850231639,0.0033072842568914,0.23485726899535,0.00487616085596589,0.997855291377745,0.00214010884718756,85
"1453",2024/06/05,03:55:17pm,4.71,"905",U-1,500930b519727364,"1023",,,,,,,2338.159750021,1352224.63102472,16044.3703159315,16326846.9538658,0.368791622191808,0.00264403150805667,0.228210234556222,0.00379613653072452,0.840785283823258,0.133865390329528,73
"1454",2024/06/05,03:55:35pm,4.71,"905",U1,500930c77e24b0e9,"2023",,,,,,,2404.07418837872,1885100.67603407,16227.7240774969,16165347.4647678,0.371666808298202,0.00267932867464824,0.233327456131818,0.00387015945609402,0.976750611826005,0.0227088541235552,61
"1455",2024/06/05,03:55:53pm,4.71,"905",U3,500930d92e3cce95,"3023",,,,,,,2042.65392286536,857835.91431207,15813.5148701973,15434355.1730333,0.37541918109332,0.00248345910925305,0.234722236491451,0.00326093021519671,0.872654543540619,0.111128591178241,55
"1456",2024/06/05,03:57:01pm,4.71,"905",U5,5009311d0446d0cb,"4023",,,,,,,2131.71818576267,1213638.04248408,15960.3154533768,16573427.6088039,0.371403188368496,0.00288608126584904,0.243046502901862,0.003344265545048,0.744993552801242,0.189978159085615,74
"1457",2024/06/05,03:57:19pm,4.71,"905",U7,5009312f1397dca2,"5023",,,,,,,2238.42361470741,1956591.60110123,15529.1695581416,16964202.1924076,0.377969043331365,0.00262444018901664,0.256568204153282,0.00446256253266704,0.996973684210526,0.00301715720221941,99
"1458",2024/06/05,03:57:37pm,4.71,"905",U9,5009314121b5fc00,"6023",,,,,,,2268.73280893529,1523851.68781507,16283.1054418088,17339792.5613177,0.378017696789622,0.00271064305074068,0.251148805839635,0.00299993438077985,0.98946052631579,0.0104283931787027,97
"1459",2024/06/05,03:57:55pm,4.71,"905",U11,50093153586f6711,"7023",,,,,,,2319.6975422685,1430121.85800708,16067.7615603038,17062592.1298704,0.375462741651766,0.00310889603719854,0.250847491595172,0.00476120331179438,0.970869570937989,0.0282818471644689,85
"1460",2024/06/05,03:58:12pm,4.71,"905",U13,50093164555f5b22,"8023",,,,,,,2146.09586193865,1203670.7117835,15667.5685787132,15944624.977742,0.369984310370464,0.00304974641410853,0.236882068270856,0.00425958265604721,0.991263387805584,0.00866028380179619,81
"1461",2024/06/05,03:58:25pm,4.71,"905",U15,50093171240d10f9,"9023",,,,,,,2267.05939326079,1728552.13761801,15844.1155789299,17033556.7316626,0.351079186673733,0.00299273912159133,0.219388202071366,0.0042941831823207,0.953552631578947,0.0442900103879121,89
"1462",2024/06/05,03:58:37pm,4.71,"905",U17,"5009317d22911828","10023",,,,,,,2655.89930157042,1728996.02996702,16247.3711272438,17541863.1140547,0.314924090235747,0.0035498450152169,0.224691925367969,0.00437992204925278,0.999828947368421,0.000171023372575769,84
"1463",2024/06/05,03:58:50pm,4.71,"905",U19,5009318a6850c5d3,"11023",,,,,,,2703.01885287202,2274344.8071269,16622.1299752945,16052566.5660288,0.338538478573926,0.002481849137254,0.223772827850739,0.00313704918974469,0.971065789473684,0.0280970219875059,80
"1464",2024/06/05,03:59:03pm,4.71,"905",U21,500931970351b2b7,"12023",,,,,,,2143.23707451573,1143762.25108909,15745.6784371216,18162500.5403312,0.371308629638242,0.00312563373902263,0.243352889018132,0.00352029398354178,0.996750085524065,0.00323935253183083,85
"1465",2024/06/05,03:59:22pm,4.71,"905",U23,500931aa7f84f830,"13023",,,,,,,2117.01915379017,1546717.36349913,16078.1812350166,18673217.0334563,0.377156757692055,0.00270872331732831,0.25433264815902,0.00339527442387571,0.999210515927841,0.00078886078705899,76
"1466",2024/06/05,03:59:35pm,4.71,"905",U25,500931b7378881f2,"14023",,,,,,,2117.77507103167,1392580.52372781,15988.1920949793,18222237.9073551,0.383468214972756,0.00270752197487878,0.253519319854214,0.00293736696825779,0.96309113397721,0.0355466016316384,88
"1467",2024/06/05,03:59:47pm,4.71,"905",U27,500931c3799b4ce0,"15023",,,,,,,2207.46762962496,1390493.90003376,16242.0419491601,16507083.1184867,0.379501989871793,0.00231842478680485,0.243618745562051,0.0032946546465371,0.999855263157895,0.000144715893351937,77
"1468",2024/06/05,04:01:21pm,4.71,"905",D27,50093221414e0744,"15024",,,,,,,2094.94458713285,1080938.89420076,15759.6333136528,16707859.9491657,0.384558615512432,0.00261154026983302,0.246142016182378,0.00298220320180529,0.999618411010816,0.000381443379025895,88
"1469",2024/06/05,04:01:33pm,4.71,"905",D25,5009322d64964df8,"14024",,,,,,,2201.26345587258,1507096.91418013,15773.6245844588,20612041.1557014,0.384044358340345,0.00275383678603385,0.2522876429296,0.00312024802096963,0.958118421052632,0.0401275122922001,73
"1470",2024/06/05,04:01:53pm,4.71,"905",D23,50093241040e3869,"13024",,,,,,,1991.78102256186,1389526.93625416,15086.0319719028,17448239.2952279,0.380811074535618,0.00282194019006209,0.259743889688062,0.00341433053165495,0.999842107340693,0.000157867729215226,69
"1471",2024/06/05,04:02:05pm,4.71,"905",D21,5009324d73d1b500,"12024",,,,,,,2254.01547311625,1301053.30184675,15794.080721966,21204339.5943604,0.380562289106225,0.00311691196720211,0.248742465296925,0.00401734015046495,0.998789505539328,0.00120902916383189,89
"1472",2024/06/05,04:02:18pm,4.71,"905",D19,5009325a3eb8b095,"11024",,,,,,,2521.96381933461,1617258.93248805,16761.9880231745,17172202.6612841,0.328377193248169,0.00277382655909403,0.214849380085999,0.00250312823867962,0.697074961512651,0.211161459545033,42
"1473",2024/06/05,04:02:31pm,4.71,"905",D17,50093267533423b7,"10024",,,,,,,2565.68159169163,1077298.94481878,16175.2197593721,15639439.1419609,0.297539720722139,0.00292168926399105,0.206749907695676,0.00253872999386775,0.86446052631579,0.117168524757593,42
"1474",2024/06/05,04:02:43pm,4.71,"905",D15,5009327372b6d5bc,"9024",,,,,,,2261.51774091959,1139017.40366383,15619.3863916316,16473809.5631074,0.346560832107553,0.00241558190098961,0.213762070898543,0.00293440961479392,0.985894736842105,0.0139063047091475,82
"1475",2024/06/05,04:02:56pm,4.71,"905",D13,50093280794e9ed9,"8024",,,,,,,2304.62346214677,1830840.246822,15656.7414023279,18631744.5672217,0.369585193964508,0.00308183813552597,0.235895933842343,0.00411219564664507,0.954394136764957,0.0435259684735771,86
"1476",2024/06/05,04:03:09pm,4.71,"905",D11,5009328d536cf92d,"7024",,,,,,,2363.85263798786,907335.072564801,15675.9036201162,16097712.7564989,0.377025447828401,0.00264226872868583,0.252951823078294,0.00382736363272498,0.975737480592616,0.0236738495593571,81
"1477",2024/06/05,04:04:06pm,4.71,"905",D9,500932c65ca81da6,"6024",,,,,,,2425.13581586093,1417932.4866418,16004.0808112637,18425346.6183093,0.382640623539335,0.00299534666905501,0.256267364591882,0.00393901744338026,0.951578947368421,0.0460764542936205,81
"1478",2024/06/05,04:04:19pm,4.71,"905",D7,500932d32b5b73e1,"5024",,,,,,,2221.28823261836,1508669.06813791,15336.9316778736,18605152.8560906,0.38558026423904,0.00281964844867384,0.263553654672084,0.00450231119363068,0.99846052631579,0.00153710370498426,113
"1479",2024/06/05,04:04:31pm,4.71,"905",D5,500932df3110eb1b,"4024",,,,,,,2231.26222051156,1480307.1483019,15494.1228835157,16345094.5219613,0.378501829258122,0.00255147717906948,0.255197248551201,0.00375937435528719,0.996907935421902,0.00308250371474872,92
"1480",2024/06/05,04:04:44pm,4.71,"905",D3,500932ec56fdab03,"3024",,,,,,,2199.88467594634,1123514.45778713,14987.1740926589,17605874.6985567,0.386370710219556,0.0026415509572081,0.247557178489421,0.00452518923812853,0.995263157894737,0.00471440443212677,91
"1481",2024/06/05,04:04:57pm,4.71,"905",D1,500932f91648158c,"2024",,,,,,,2358.91069029224,1026934.33865372,15756.5629489981,16985064.8503137,0.378516227697088,0.00251205475131888,0.240321665007134,0.00361906555129539,1,0,111
"1482",2024/06/05,04:05:09pm,4.71,"905",D-1,50093305435160fc,"1024",,,,,,,2454.96604452282,1173092.63532326,15557.5434488695,15689711.8841808,0.365885709139692,0.00229773678121461,0.227005375309349,0.00332157803086095,0.889121338912134,0.0985845836031278,62
"1483",,,,,,,,,,,,,,2108.52704858593,1327709.64129153,17339.3283017585,15682726.2316962,0.338783206449696,0.0168934037893887,0.191095634521015,0.00878387401975741,0.711480774475048,0.205275882027451,0
