fid,Date,DAS,Time,Version,Id,Name,Latitude,Longitude,Height,AlarmRad,WarningRad,Visible,UniqueID,joined_row_index,joined_col_index,Trial,joined_PlotID,joined_PlotIDstring,pntcounts,Thresh_mean,NDVI_mean,NDVI_variance,SAVI_mean,HAreamean,613GNDVI_mean,613GNDVI_variance,613NDRE_mean,613NDRE_variance,613ExG_mean,613ExG_variance,613ExR_mean,613ExR_variance,Plot Yield,PeakStand,,,,,,,,,,,,
1526,2024-06-04,35,02:18:31pm,4.71,905,D13,45.4331127,-73.93862763,39.02,0,0,,500938877536384a,1,7,24112,409,409,12,0.158238659,0.245322202,0.042687681,,0.397657895,0.065402689,0.01292707,-0.041579541,0.001171923,5598.667302,118770982.6,12641.46517,49101285.43,482.1662388,0.275711231,,,,,,,,,,,,
1527,2024-06-04,35,02:18:44pm,4.71,905,D11,45.43308611,-73.93870872,39.02,0,0,,50093894752ce1b7,1,6,24112,402,402,4,0.372222664,0.395939796,0.069148048,,0.267391219,0.155171096,0.018282857,-0.027366026,0.001414434,13707.01838,258726993,7190.070911,74503205.39,1181.702503,0.480181252,,,,,,,,,,,,
1528,2024-06-04,35,02:18:57pm,4.71,905,D9,45.43305949,-73.93878983,39.021,0,0,,500938a125f6843f,1,5,24112,309,309,14,0.36856984,0.371238755,0.064515307,,0.676697368,0.127026651,0.015008827,-0.032375803,0.00160053,13974.02722,253231335.1,7470.1491,65094810.91,1253.947368,0.623829576,,,,,,,,,,,,
1529,2024-06-04,35,02:19:09pm,4.71,905,D7,45.43303241,-73.93887061,39.021,0,0,,500938ad2f841179,1,4,24111,302,302,15,0.440832594,0.412493491,0.075923933,,0.554887436,0.15199404,0.023131853,-0.030520325,0.001513212,14217.98809,218248693.2,6349.999432,83554518.76,924.8106547,0.599865303,,,,,,,,,,,,
1530,2024-06-04,35,02:19:22pm,4.71,905,D5,45.43300564,-73.9389516,39.021,0,0,,500938ba669012e1,1,3,24111,209,209,26,0.331620797,0.338380919,0.064864228,,0.775992737,0.097865813,0.016876185,-0.039604872,0.001414536,11422.97821,205488286.7,8576.618864,68318059.85,763.1418485,0.488269603,,,,,,,,,,,,
1531,2024-06-04,35,02:19:34pm,4.71,905,D3,45.43297856,-73.9390323,39.021,0,0,,500938c669fc4194,1,2,24110,202,202,66,0.282634746,0.306907569,0.063850986,,0.872171053,0.099491892,0.021816388,-0.040848711,0.001277479,8036.48555,115522596.8,9502.577791,56673625.5,2682.759949,0.523637338,,,,,,,,,,,,
1532,2024-06-04,35,02:19:47pm,4.71,905,D1,45.4329516,-73.93911321,39.021,0,0,,500938d31d4cc688,1,1,24110,109,109,24,0.305281905,0.318392081,0.067264975,,0.542578947,0.091430297,0.01884527,-0.039643231,0.00136925,9975.089557,174832833.5,8816.922753,69614024.36,2407.124519,0.580235128,,,,,,,,,,,,
1533,2024-06-04,35,02:20:00pm,4.71,905,D-1,45.4329247,-73.93919406,39.021,0,0,,500938e02a9ec38d,1,0,24110,102,102,10,0.32886226,0.354413348,0.071654563,,0.463605263,0.125547173,0.026791164,-0.030819617,0.0012971,9484.329207,132603547.1,8682.861053,75756711.51,2754.159178,0.57049727,,,,,,,,,,,,
1534,2024-06-04,35,02:20:58pm,4.71,905,U-1,45.43290041,-73.93917769,39.021,0,0,,5009391a2cd19750,2,0,24110,103,103,15,0.305716839,0.331592834,0.068421812,,0.55298096,0.101844272,0.022349491,-0.036106879,0.001156291,9790.482737,158966202.4,8956.979384,73890090.31,2085.887356,0.575972956,,,,,,,,,,,,
1535,2024-06-04,35,02:21:11pm,4.71,905,U1,45.43292639,-73.93909621,39.021,0,0,,500939272161cf8e,2,1,24110,110,110,27,0.27612301,0.287473727,0.066712106,,0.685877446,0.074118911,0.019946755,-0.038143392,0.001296751,8571.401119,140436301.9,9798.676787,65172223.98,2359.646983,0.512518226,,,,,,,,,,,,
1536,2024-06-04,35,02:21:23pm,4.71,905,U3,45.43295377,-73.93901557,39.021,0,0,,500939332035b4b3,2,2,24110,203,203,18,0.340448352,0.341104015,0.076773316,,0.566795174,0.117602784,0.026881993,-0.036283125,0.00130637,9789.510044,146363821.3,8010.606403,71376857.44,2515.301669,0.569375425,,,,,,,,,,,,
1537,2024-06-04,35,02:21:51pm,4.71,905,U5,45.43298071,-73.93893478,39.02,0,0,,5009394f377e7978,2,3,24111,210,210,8,0.428154337,0.39871804,0.076287461,,0.350802632,0.13138514,0.021074376,-0.040999013,0.001448879,14425.10619,226811605.9,6237.737281,78740074.43,1123.916881,0.618389392,,,,,,,,,,,,
1538,2024-06-04,35,02:22:04pm,4.71,905,U7,45.43300744,-73.93885375,39.02,0,0,,5009395c17548ec5,2,4,24111,303,303,28,0.379068351,0.365160719,0.071947964,,0.755361701,0.122018887,0.020102023,-0.036712658,0.001590931,12836.24196,216202892,7568.663441,75560486.91,724.5539153,0.538460533,,,,,,,,,,,,
1539,2024-06-04,35,02:22:17pm,4.71,905,U9,45.43303463,-73.93877308,39.02,0,0,,500939696854b105,2,5,24111,310,310,10,0.377260931,0.364230974,0.078754968,,0.377013158,0.133380943,0.023498839,-0.033165916,0.001389082,12378.49012,201203631,7373.56648,81979271.59,765.4107831,0.544655643,,,,,,,,,,,,
1540,2024-06-04,35,02:22:29pm,4.71,905,U11,45.43306147,-73.93869215,39.02,0,0,,5009397538f822dd,2,6,24112,403,403,10,0.35592087,0.3677998,0.06558736,,0.517775848,0.130179478,0.016086295,-0.032011981,0.001280918,13632.16717,251585149.2,7931.708826,63212965.73,738.571887,0.518795075,,,,,,,,,,,,
1541,2024-06-04,35,02:22:42pm,4.71,905,U13,45.43308844,-73.9386113,39.02,0,0,,50093982458e6078,2,7,24112,410,410,13,0.382173406,0.419752711,0.066900032,,0.496092208,0.169870224,0.019452198,-0.023263349,0.001208963,13583.35521,240048156.8,6812.400336,71996367.09,1025.064185,0.554703336,,,,,,,,,,,,
1542,2024-06-04,35,02:27:37pm,4.71,905,D13,45.43306279,-73.93859418,39.02,0,0,,50093aa91c5e3ec4,3,7,24112,411,411,21,0.3055162,0.356105007,0.054581043,,0.501901291,0.127548686,0.012924023,-0.028748822,0.001437906,11919.81394,237322669.8,9312.345242,57811669.13,719.2715019,0.511070135,,,,,,,,,,,,
1543,2024-06-04,35,02:27:50pm,4.71,905,D11,45.43303634,-73.93867533,39.02,0,0,,50093ab67d023af4,3,6,24112,404,404,4,0.184951505,0.227902016,0.055985915,,0.186844564,0.057043221,0.017226872,-0.039452465,0.001370373,7020.951034,146378930.7,11787.89983,59540166.79,481.8485237,0.273796057,,,,,,,,,,,,
1544,2024-06-04,35,02:28:09pm,4.71,905,D9,45.43301019,-73.93875676,39.02,0,0,,50093ac93b20d3c3,3,5,24111,311,311,57,0.292537274,0.298320438,0.062992059,,0.846278338,0.088580324,0.015867174,-0.040101398,0.001433624,10625.71954,196478136.9,9265.452857,63943466.21,916.0734917,0.399581522,,,,,,,,,,,,
1545,2024-06-04,35,02:28:21pm,4.71,905,D7,45.43298281,-73.93883734,39.02,0,0,,50093ad5406f8ce0,3,4,24111,304,304,9,0.296224941,0.286620615,0.081612233,,0.432768852,0.07999129,0.026707477,-0.046282406,0.001301772,9698.100064,176795937.8,9388.18577,83027332.79,941.2804878,0.418745464,,,,,,,,,,,,
1546,2024-06-04,35,02:28:34pm,4.71,905,D5,45.43295598,-73.93891824,39.02,0,0,,50093ae27784cc33,3,3,24111,211,211,9,0.368274355,0.352651022,0.07851482,,0.466335083,0.108732363,0.021645461,-0.042128628,0.001365703,12740.75072,224917287.9,7551.132803,78776148.06,962.1213094,0.545090757,,,,,,,,,,,,
1547,2024-06-04,35,02:28:47pm,4.71,905,D3,45.43292895,-73.93899903,39.02,0,0,,50093aef17380c91,3,2,24110,204,204,31,0.25560933,0.270637809,0.065308493,,0.772098103,0.069885409,0.018550542,-0.042458695,0.001189471,8454.372788,153605622.8,9820.305225,63386504.61,2035.945122,0.468336635,,,,,,,,,,,,
1548,2024-06-04,35,02:28:59pm,4.71,905,D1,45.43290187,-73.9390798,39.02,0,0,,50093afb12549ffc,3,1,24110,111,111,20,0.329645666,0.334630717,0.078153264,,0.563315789,0.113258845,0.025957695,-0.031514352,0.001412445,9633.186926,144463063.7,8190.989369,72658876.59,2578.140244,0.571657425,,,,,,,,,,,,
1549,2024-06-04,35,02:29:12pm,4.71,905,D-1,45.4328751,-73.93916081,39.021,0,0,,50093b08785a7bd0,3,0,24110,104,104,17,0.323828314,0.349498649,0.071028637,,0.590494612,0.12574186,0.025535312,-0.029783103,0.001258789,9192.692776,135585279.9,8672.279838,71848204.21,2597.110077,0.588767997,,,,,,,,,,,,
1550,2024-06-04,35,02:30:00pm,4.71,905,U-1,45.43285046,-73.93914412,39.02,0,0,,50093b3805b857f6,4,0,24110,105,105,21,0.290515221,0.316514038,0.067202295,,0.627973684,0.095926368,0.022178593,-0.035916253,0.001189959,8904.437355,144541974.3,9720.888527,73436548.15,2347.368421,0.526742863,,,,,,,,,,,,
1551,2024-06-04,35,02:30:13pm,4.71,905,U1,45.43287695,-73.93906298,39.02,0,0,,50093b45131a1f8a,4,1,24110,112,112,63,0.26945307,0.28141333,0.061371155,,0.918448441,0.074466293,0.019522495,-0.043948699,0.001259195,8192.548235,119641742.8,9898.264828,56449942.12,2573.173941,0.515153497,,,,,,,,,,,,
1552,2024-06-04,35,02:30:25pm,4.71,905,U3,45.43290416,-73.93898236,39.02,0,0,,50093b5177614e40,4,2,24110,205,205,29,0.295395412,0.293788745,0.071893117,,0.779628679,0.078655064,0.0215428,-0.046491312,0.001251708,9062.373346,149211166.4,9155.095884,67148724.74,2320.205392,0.517834374,,,,,,,,,,,,
1553,2024-06-04,35,02:30:38pm,4.71,905,U5,45.43293104,-73.93890134,39.02,0,0,,50093b5e4c336168,4,3,24111,212,212,21,0.303914039,0.306842462,0.068089083,,0.722342105,0.085254583,0.017765316,-0.046982378,0.001279087,10926.11052,196281363,8861.269491,70896086.53,908.4242619,0.50204989,,,,,,,,,,,,
1554,2024-06-04,35,02:30:51pm,4.71,905,U7,45.43295813,-73.93882066,39.02,0,0,,50093b6b45d1b542,4,4,24111,305,305,76,0.362995379,0.339344611,0.074888628,,0.960552632,0.11118691,0.021204673,-0.042051313,0.001242185,11957.01911,188792812.3,7990.433732,72872179.64,1059.897304,0.516506797,,,,,,,,,,,,
1555,2024-06-04,35,02:31:03pm,4.71,905,U9,45.43298503,-73.93873976,39.02,0,0,,50093b771410315b,4,5,24111,312,312,14,0.459885861,0.415463848,0.079420153,,0.574597703,0.155314758,0.021872442,-0.033399894,0.001317748,15726.56482,235799906.4,5526.784249,80108079.68,908.7901155,0.624738453,,,,,,,,,,,,
1556,2024-06-04,35,02:31:16pm,4.71,905,U11,45.433012,-73.93865893,39.02,0,0,,50093b8410c2a505,4,6,24112,405,405,33,0.344202059,0.346944168,0.062317646,,0.842605263,0.112306204,0.01442062,-0.031865408,0.001635423,13112.28286,246173203.1,8554.481606,60740305.86,356.5821566,0.532046085,,,,,,,,,,,,
1557,2024-06-04,35,02:31:29pm,4.71,905,U13,45.43303878,-73.93857797,39.02,0,0,,50093b9138442333,4,7,24112,412,412,25,0.331386881,0.360956002,0.057900302,,0.74141765,0.122637905,0.014792984,-0.031265881,0.001545224,11883.74044,225146659.9,9323.712861,64955619.53,625,0.534099231,,,,,,,,,,,,
1558,2024-06-04,35,02:32:41pm,4.71,905,D13,45.43301335,-73.93856101,39.019,0,0,,50093bd918887c7b,5,7,24112,413,413,5,0.367323429,0.402561365,0.060000265,,0.285930448,0.157106676,0.01641937,-0.020728328,0.001412734,13066.3331,235918680.6,7363.564623,63730111.7,1185.394737,0.627487135,,,,,,,,,,,,
1559,2024-06-04,35,02:32:54pm,4.71,905,D11,45.43298676,-73.9386421,39.019,0,0,,50093be6278a06c1,5,6,24112,406,406,6,0.38168601,0.395913027,0.071881394,,0.258473684,0.153229058,0.020070768,-0.019148395,0.001522101,14159.5515,265014905.1,6472.590677,77316500.54,1098.764442,0.48466025,,,,,,,,,,,,
1560,2024-06-04,35,02:33:06pm,4.71,905,D9,45.43296038,-73.93872333,39.02,0,0,,50093bf2355ce56d,5,5,24111,313,313,37,0.395732369,0.382406748,0.070856862,,0.828960526,0.143060167,0.017858733,-0.026467798,0.001406851,13876.47278,236524740,6751.126749,72945467.11,969.2426187,0.63875085,,,,,,,,,,,,
1561,2024-06-04,35,02:33:19pm,4.71,905,D7,45.43293318,-73.93880404,39.02,0,0,,50093bff4709aa8e,5,4,24111,306,306,43,0.426904921,0.398082586,0.073111414,,0.889801182,0.145797552,0.01910979,-0.036490279,0.001473993,14278.07785,221813619.3,6333.686278,72291626.61,1149.425546,0.57260179,,,,,,,,,,,,
1562,2024-06-04,35,02:33:31pm,4.71,905,D5,45.43290636,-73.93888497,39.02,0,0,,50093c0b5d6e7315,5,3,24111,213,213,15,0.348681859,0.334145371,0.077180465,,0.461947368,0.10024527,0.022160069,-0.052621331,0.001432501,11664.01621,207587748,8201.895703,80503138.24,625,0.508088351,,,,,,,,,,,,
1563,2024-06-04,35,02:33:44pm,4.71,905,D3,45.43287938,-73.93896581,39.02,0,0,,50093c18201d5006,5,2,24110,206,206,17,0.326194181,0.332382102,0.075027946,,0.612447368,0.113183547,0.024408302,-0.045137669,0.001259725,9670.187183,155331819.6,8263.177527,73402829.63,2018.273427,0.574080492,,,,,,,,,,,,
1564,2024-06-04,35,02:33:57pm,4.71,905,D1,45.43285247,-73.93904663,39.02,0,0,,50093c255287cdd6,5,1,24110,113,113,28,0.305297167,0.303017954,0.073573689,,0.66836399,0.079159761,0.023280561,-0.047495192,0.00138375,9647.164847,151454897,8926.042447,72850321.71,2418.060013,0.56962762,,,,,,,,,,,,
1565,2024-06-04,35,02:34:09pm,4.71,905,D-1,45.43282555,-73.93912752,39.02,0,0,,50093c313a5b4233,5,0,24110,106,106,10,0.387079262,0.399009879,0.077720771,,0.410455126,0.161122452,0.027997178,-0.02353084,0.001256815,11269.96712,162419799.6,6926.797084,82519341.28,2775,0.661100068,,,,,,,,,,,,
1566,2024-06-04,35,02:35:04pm,4.71,905,U-1,45.43280096,-73.93911093,39.02,0,0,,50093c68674bddc2,6,0,24110,107,107,16,0.339428647,0.363830242,0.073049624,,0.503210526,0.143418791,0.026261236,-0.0314404,0.001224792,9819.667622,138744425.3,8190.31593,74302304.68,2387.378049,0.625680023,,,,,,,,,,,,
1567,2024-06-04,35,02:35:17pm,4.71,905,U1,45.43282726,-73.93902964,39.02,0,0,,50093c751594fd99,6,1,24110,114,114,26,0.285087226,0.291814338,0.069455021,,0.668245635,0.073191601,0.020359676,-0.050851848,0.001278689,9499.496144,157055688.8,9226.893498,68772071.47,2105.365854,0.557121933,,,,,,,,,,,,
1568,2024-06-04,35,02:35:30pm,4.71,905,U3,45.43285465,-73.93894913,39.02,0,0,,50093c8200f4da49,6,2,24111,207,207,18,0.451345303,0.424854124,0.07621775,,0.540888696,0.163796832,0.0233918,-0.038916548,0.001357363,13694.2225,195928094.5,5493.223863,75178426.56,1449.531451,0.701324092,,,,,,,,,,,,
1569,2024-06-04,35,02:35:42pm,4.71,905,U5,45.43288139,-73.93886804,39.02,0,0,,50093c8e6f31b554,6,3,24111,214,214,16,0.436379887,0.403985541,0.076154164,,0.577144737,0.144569101,0.02249209,-0.045394532,0.001530709,14157.13823,215553465.5,6192.4467,80901057.53,1081.554878,0.630734425,,,,,,,,,,,,
1570,2024-06-04,35,02:35:55pm,4.71,905,U7,45.43290856,-73.93878739,39.019,0,0,,50093c9b5b838619,6,4,24111,307,307,18,0.431328412,0.398685396,0.076687461,,0.672995697,0.145870031,0.022348493,-0.033772702,0.001421668,13914.97774,209938593.9,5998.583559,78301492.69,1133.183569,0.624187579,,,,,,,,,,,,
1571,2024-06-04,35,02:36:07pm,4.71,905,U9,45.43293551,-73.93870658,39.019,0,0,,50093ca71aaea32f,6,5,24111,314,314,15,0.394342046,0.377347807,0.073341931,,0.572849643,0.13409037,0.019891956,-0.030753625,0.00156351,13043.42948,208304336.7,6809.044426,73714778.39,1139.545892,0.692919822,,,,,,,,,,,,
1572,2024-06-04,35,02:36:20pm,4.71,905,U11,45.43296222,-73.93862553,39.019,0,0,,50093cb463aa4ae6,6,6,24112,407,407,6,0.35324144,0.376083361,0.07145894,,0.385018224,0.143350229,0.020575423,-0.024767642,0.00140303,12869.67744,239008818.1,6890.332852,71785630.32,1057.894737,0.459862558,,,,,,,,,,,,
1573,2024-06-04,35,02:36:33pm,4.71,905,U13,45.4329891,-73.93854462,39.019,0,0,,50093cc1072c464e,6,7,24112,414,414,13,0.187402346,0.25485986,0.051701114,,0.415802632,0.073446572,0.016826262,-0.033298175,0.001231831,6440.053792,121852102,11413.69592,53465212.11,610.9146341,0.318298919,,,,,,,,,,,,
1517,2024-06-04,40,01:48:44pm,4.71,905,U-1,45.4329503,-73.93921111,39.021,0,0,,5009318c201f855b,0,0,24110,101,101,131,0.469751658,0.527318356,0.058714147,1.053075259,0.960197368,0.535812966,0.01973423,0.12722867,0.002587045,9174.313966,104576184.7,8286.227593,94563137.26,2276.258023,0.469751658,,,,,,,,,,,,1
1519,2024-06-04,40,02:15:42pm,4.71,905,U1,45.43297649,-73.93912978,39.021,0,0,,500937de01a1bd1f,0,1,24110,108,108,73,0.609423426,0.612672192,0.057726836,1.223602833,0.967356122,0.57944418,0.021035902,0.135660024,0.003242557,12012.91944,119463774.8,6654.89442,113930110.5,2454.348524,0.609423426,,,,,,,,,,,,1
1520,2024-06-04,40,02:15:55pm,4.71,905,U3,45.43300365,-73.93904906,39.021,0,0,,500937eb32eb8e40,0,2,24110,201,201,138,0.574475598,0.592073175,0.061402806,1.182474406,0.999302632,0.56448544,0.020736816,0.141619989,0.003305599,12065.40342,153763289.7,6998.673921,119935163.9,2469.878049,0.574475598,,,,,,,,,,,,1
1521,2024-06-04,40,02:16:07pm,4.71,905,U5,45.43303015,-73.93896796,39.021,0,0,,500937f72fc8d1c6,0,3,24111,208,208,100,0.614798154,0.586814235,0.054666979,1.171958178,0.93775,0.538865377,0.013309593,0.139963812,0.002589849,15344.55989,205187435.3,5908.934646,99162619.59,1366.832478,0.614798154,,,,,,,,,,,,1
1522,2024-06-04,40,02:16:20pm,4.71,905,U7,45.43305724,-73.93888717,39.021,0,0,,5009380464b28f42,0,4,24111,301,301,20,0.382404289,0.479115731,0.057893802,0.957031582,0.545539474,0.482062219,0.016216778,0.13903211,0.001674186,10254.52958,189411655.1,7872.98293,92173701.3,784.9229782,0.382404289,,,,,,,,,,,,1
1523,2024-06-04,40,02:16:32pm,4.71,905,U9,45.43308434,-73.93880641,39.021,0,0,,5.01E+15,0,5,24112,308,308,90,0.333788865,0.450387987,0.048421299,0.899571099,0.85698496,0.458150299,0.013766609,0.144208743,0.001885718,8252.195436,130682044.2,10726.31374,79333060.84,607.3652118,0.333788865,,,,,,,,,,,,1
1524,2024-06-04,40,02:17:01pm,4.71,905,U11,45.43311097,-73.93872532,39.021,0,0,,5009382d1f03b98f,0,6,24112,401,401,36,0.528613276,0.550164664,0.051860973,1.098915602,0.794894737,0.475006967,0.012560239,0.124351908,0.001718686,14754.76004,221093102.9,5525.719385,76397217.93,238.7676508,0.528613276,,,,,,,,,,,,1
1525,2024-06-04,40,02:17:13pm,4.71,905,U13,45.43313791,-73.93864447,39.021,0,0,,500938393916ae56,0,6,24112,408,408,180,0.591465767,0.576526447,0.046466941,1.151428262,0.997184322,0.514898161,0.010647779,0.107276087,0.003303308,14864.81855,200136384.7,6739.361208,85424015.45,410.707638,0.591465767,,,,,,,,,,,,1
1526,2024-06-04,40,02:18:31pm,4.71,905,D13,45.4331127,-73.93862763,39.02,0,0,,500938877536384a,1,7,24112,409,409,74,0.275711231,0.408987838,0.049839369,0.816808291,0.674548038,0.440207985,0.014699282,0.102159019,0.002294327,6676.522542,108811902.3,12664.59978,80979985.89,482.1662388,0.275711231,,,,,,,,,,,,1
1527,2024-06-04,40,02:18:44pm,4.71,905,D11,45.43308611,-73.93870872,39.02,0,0,,50093894752ce1b7,1,6,24112,402,402,43,0.480181252,0.550165171,0.052280849,1.098942268,0.853962448,0.487292725,0.014059032,0.138586967,0.001565008,13282.38838,215600723.2,5498.488473,77293523.5,1181.702503,0.480181252,,,,,,,,,,,,1
1528,2024-06-04,40,02:18:57pm,4.71,905,D9,45.43305949,-73.93878983,39.021,0,0,,500938a125f6843f,1,5,24112,309,309,170,0.623829576,0.592093296,0.038453422,1.182722699,0.99809208,0.510701501,0.008743897,0.124617987,0.001660238,16205.95276,232071018.6,5564.935042,83021904.28,1253.947368,0.623829576,,,,,,,,,,,,1
1529,2024-06-04,40,02:19:09pm,4.71,905,D7,45.43303241,-73.93887061,39.021,0,0,,500938ad2f841179,1,4,24111,302,302,38,0.599865303,0.603890645,0.049385645,1.206331448,0.770486842,0.527754904,0.012144647,0.135798535,0.001598549,16602.69033,220908864,3235.14736,87014671.37,924.8106547,0.599865303,,,,,,,,,,,,1
1530,2024-06-04,40,02:19:22pm,4.71,905,D5,45.43300564,-73.9389516,39.021,0,0,,500938ba669012e1,1,3,24111,209,209,140,0.488269603,0.522027844,0.053287222,1.04262773,0.874314136,0.488729177,0.012895469,0.120133114,0.003212933,12833.57786,203883373.2,8792.904381,100198258.5,763.1418485,0.488269603,,,,,,,,,,,,1
1531,2024-06-04,40,02:19:34pm,4.71,905,D3,45.43297856,-73.9390323,39.021,0,0,,500938c669fc4194,1,2,24110,202,202,216,0.523637338,0.553646208,0.054437805,1.105755491,0.999315789,0.528662434,0.019883661,0.122371416,0.002487286,10194.29031,106966393.4,9295.429022,102430958.9,2682.759949,0.523637338,,,,,,,,,,,,1
1532,2024-06-04,40,02:19:47pm,4.71,905,D1,45.4329516,-73.93911321,39.021,0,0,,500938d31d4cc688,1,1,24110,109,109,76,0.580235128,0.600215088,0.05938803,1.198738729,0.984750201,0.554104217,0.019522579,0.132709275,0.00349511,12820.28453,167699467.7,7133.542924,123160866.1,2407.124519,0.580235128,,,,,,,,,,,,1
1533,2024-06-04,40,02:20:00pm,4.71,905,D-1,45.4329247,-73.93919406,39.021,0,0,,500938e02a9ec38d,1,0,24110,102,102,96,0.57049727,0.598686046,0.067015635,1.19557045,0.939578947,0.573023251,0.02195083,0.148392826,0.003545839,11335.42114,125592868.9,6047.623152,115351497.7,2754.159178,0.57049727,,,,,,,,,,,,1
1534,2024-06-04,40,02:20:58pm,4.71,905,U-1,45.43290041,-73.93917769,39.021,0,0,,5009391a2cd19750,2,0,24110,103,103,85,0.575972956,0.597559704,0.057886585,1.193370522,0.933381579,0.560683167,0.022107098,0.137173805,0.003528065,13238.40927,172475315.9,5801.747137,120185057.8,2085.887356,0.575972956,,,,,,,,,,,,1
1535,2024-06-04,40,02:21:11pm,4.71,905,U1,45.43292639,-73.93909621,39.021,0,0,,500939272161cf8e,2,1,24110,110,110,76,0.512518226,0.557168881,0.058649271,1.112786443,0.976421053,0.527950188,0.022340482,0.116326092,0.003176462,10725.37354,124096251.2,9160.146177,114813960.8,2359.646983,0.512518226,,,,,,,,,,,,1
1536,2024-06-04,40,02:21:23pm,4.71,905,U3,45.43295377,-73.93901557,39.021,0,0,,500939332035b4b3,2,2,24110,203,203,181,0.569375425,0.589170481,0.059554467,1.176718774,0.998605282,0.554509888,0.023219349,0.120965346,0.003108089,11259.49867,118880827.5,7840.350279,106977174.9,2515.301669,0.569375425,,,,,,,,,,,,1
1537,2024-06-04,40,02:21:51pm,4.71,905,U5,45.43298071,-73.93893478,39.02,0,0,,5009394f377e7978,2,3,24111,210,210,116,0.618389392,0.598132124,0.050371739,1.194739982,0.897788129,0.522289261,0.013950427,0.111620058,0.00424251,17040.55598,229773139.9,5905.271628,101475648.2,1123.916881,0.618389392,,,,,,,,,,,,1
1538,2024-06-04,40,02:22:04pm,4.71,905,U7,45.43300744,-73.93885375,39.02,0,0,,5009395c17548ec5,2,4,24111,303,303,50,0.538460533,0.564303177,0.050425814,1.127247381,0.883539474,0.506469672,0.01188655,0.128911863,0.001539387,15071.25611,214896325.3,4502.182311,85441843.71,724.5539153,0.538460533,,,,,,,,,,,,1
1539,2024-06-04,40,02:22:17pm,4.71,905,U9,45.43303463,-73.93877308,39.02,0,0,,500939696854b105,2,5,24111,310,310,79,0.544655643,0.580371781,0.072680222,1.159324119,0.878527914,0.52752378,0.024432721,0.14031897,0.008587797,12466.44135,169823057.8,6740.879481,97754138.39,765.4107831,0.544655643,,,,,,,,,,,,1
1540,2024-06-04,40,02:22:29pm,4.71,905,U11,45.43306147,-73.93869215,39.02,0,0,,5009397538f822dd,2,6,24112,403,403,31,0.518795075,0.565937328,0.048510833,1.130473081,0.734684211,0.486352594,0.011213939,0.133656484,0.001332065,15745.59781,253703712,4617.699992,71444959.55,738.571887,0.518795075,,,,,,,,,,,,1
1541,2024-06-04,40,02:22:42pm,4.71,905,U13,45.43308844,-73.9386113,39.02,0,0,,50093982458e6078,2,7,24112,410,410,151,0.554703336,0.566845982,0.055303246,1.132008357,0.956368995,0.522850014,0.015250688,0.134621316,0.003673206,13307.53786,200317849.8,6720.642343,100363616.7,1025.064185,0.554703336,,,,,,,,,,,,1
1542,2024-06-04,40,02:27:37pm,4.71,905,D13,45.43306279,-73.93859418,39.02,0,0,,50093aa91c5e3ec4,3,7,24112,411,411,215,0.511070135,0.532364372,0.046778459,1.063183467,0.998092155,0.497173,0.011138288,0.119827127,0.002266568,12620.34897,201648762.8,8388.385192,86051743.27,719.2715019,0.511070135,,,,,,,,,,,,1
1543,2024-06-04,40,02:27:50pm,4.71,905,D11,45.43303634,-73.93867533,39.02,0,0,,50093ab67d023af4,3,6,24112,404,404,22,0.273796057,0.413505748,0.051531696,0.825949774,0.532006158,0.415392227,0.015910676,0.12467251,0.001480679,7332.695289,137420614.3,10199.33301,70233126.86,481.8485237,0.273796057,,,,,,,,,,,,1
1544,2024-06-04,40,02:28:09pm,4.71,905,D9,45.43301019,-73.93875676,39.02,0,0,,50093ac93b20d3c3,3,5,24111,311,311,65,0.399581522,0.486818037,0.039903902,0.97241981,0.910671053,0.476291006,0.009534422,0.135377367,0.000994393,9838.839893,147558575.6,9561.636642,67223724.32,916.0734917,0.399581522,,,,,,,,,,,,1
1545,2024-06-04,40,02:28:21pm,4.71,905,D7,45.43298281,-73.93883734,39.02,0,0,,50093ad5406f8ce0,3,4,24111,304,304,28,0.418745464,0.480383957,0.070204924,0.959613242,0.680680009,0.468119306,0.019840038,0.127655792,0.001647484,10915.3916,182111774.6,7547.724362,96096875.12,941.2804878,0.418745464,,,,,,,,,,,,1
1546,2024-06-04,40,02:28:34pm,4.71,905,D5,45.43295598,-73.93891824,39.02,0,0,,50093ae27784cc33,3,3,24111,211,211,89,0.545090757,0.558477766,0.059760134,1.115514863,0.903276316,0.508079377,0.016874644,0.111995016,0.004125679,14109.96375,230117728.2,7487.065269,111942112.4,962.1213094,0.545090757,,,,,,,,,,,,1
1547,2024-06-04,40,02:28:47pm,4.71,905,D3,45.43292895,-73.93899903,39.02,0,0,,50093aef17380c91,3,2,24110,204,204,152,0.468336635,0.521198849,0.058724457,1.041001032,0.989657759,0.506166288,0.016805511,0.091380021,0.002852424,10446.36184,151631828.9,10134.67624,114393308.3,2035.945122,0.468336635,,,,,,,,,,,,1
1548,2024-06-04,40,02:28:59pm,4.71,905,D1,45.43290187,-73.9390798,39.02,0,0,,50093afb12549ffc,3,1,24110,111,111,109,0.571657425,0.595006279,0.06274425,1.188261185,0.990460526,0.561494783,0.022161763,0.118671882,0.004170005,11270.88115,125688196.4,7425.681884,123441114.8,2578.140244,0.571657425,,,,,,,,,,,,1
